,postal_code,city_name,type_of_property,price,number_of_rooms,house_area,fully_equipped_kitchen,open_fire,terrace,garden,number_of_facades,swimming_pool,state_of_the_building,construction_year,longitude,lattitude,province,region
2702,8300,Knokke,apartment,449000,2,84,0,0,0,0,0,0,just renovated,1966,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2703,8300,Knokke,apartment,449000,2,75,1,0,1,0,2,0,good,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2704,8300,Knokke,apartment,445000,1,56,1,0,1,0,0,0,as new,2018,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2705,8300,Knokke,apartment,445000,1,56,1,0,1,0,0,0,as new,2018,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2706,8300,Knokke,apartment,425000,1,60,1,0,1,0,2,0,unknown,2017,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2707,8300,Knokke,apartment,445000,1,150,1,0,0,0,0,0,as new,1998,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2708,8300,Knokke,apartment,475000,2,78,1,0,0,0,2,0,just renovated,1968,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2709,8300,Knokke,apartment,485000,2,103,1,0,0,0,2,0,as new,2010,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2710,8300,Knokke,apartment,465000,2,70,1,0,0,0,2,0,as new,2014,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2711,8300,Knokke,apartment,475000,2,85,1,0,0,0,2,0,as new,1989,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2712,8300,Knokke,apartment,480000,2,75,1,0,0,0,2,1,as new,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2713,8300,Knokke,apartment,495000,2,85,1,0,1,0,2,0,as new,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2714,8300,Knokke,apartment,480000,2,80,1,0,1,0,2,0,as new,2015,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2715,8300,Knokke,apartment,485000,2,85,1,0,1,0,3,0,as new,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2716,8300,Knokke,apartment,470000,2,86,1,0,1,0,2,1,as new,2010,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2717,8300,Knokke,apartment,499000,2,77,1,0,0,0,2,0,as new,1967,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2718,8300,Knokke,apartment,490000,2,91,1,0,0,0,2,0,good,1998,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2719,8300,Knokke,apartment,489000,2,81,1,0,1,0,2,0,good,1973,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2720,8300,Knokke,apartment,495000,2,74,1,0,1,0,2,0,as new,2012,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2721,8300,Knokke,apartment,479000,2,71,1,0,1,0,2,0,as new,1971,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2722,8300,Knokke,apartment,475000,2,97,1,0,1,0,2,0,to renovate,2001,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2723,8300,Knokke,apartment,489000,2,90,1,0,1,0,2,0,good,1974,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2724,8300,Knokke,apartment,495000,1,58,1,0,1,0,2,0,good,1983,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2725,8300,Knokke,apartment,465000,2,76,0,0,1,0,2,0,good,1958,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2726,8300,Knokke,apartment,475000,1,74,0,0,0,0,2,0,good,1994,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2727,8300,Knokke,apartment,478000,3,100,1,0,1,0,0,0,unknown,2019,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2728,8300,Knokke,apartment,475000,2,78,0,0,0,0,2,0,good,1968,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2729,8300,Knokke,apartment,479000,2,71,1,0,1,0,2,0,as new,1974,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2730,8300,Knokke,apartment,495000,2,82,1,0,0,0,0,0,unknown,2013,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2731,8300,Knokke,apartment,475000,2,92,0,0,0,0,0,0,to renovate,2001,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2732,8300,Knokke,apartment,490000,2,85,1,0,1,0,2,0,to renovate,1975,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2733,8300,Knokke,apartment,480000,2,70,0,0,0,0,2,0,unknown,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2734,8300,Knokke,apartment,470000,2,86,1,0,0,0,0,0,as new,2012,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2735,8300,Knokke,apartment,480000,2,70,1,0,0,0,0,0,as new,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2736,8300,Knokke,apartment,485000,1,39,1,0,1,0,0,0,as new,1978,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2737,8300,Knokke,apartment,495000,2,77,0,0,1,0,2,0,as new,2012,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2738,8300,Knokke,apartment,499000,2,77,0,0,0,0,2,0,just renovated,1963,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2739,8300,Knokke,apartment,480000,2,80,1,0,0,0,0,0,as new,2014,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2740,8300,Knokke,apartment,495000,1,67,1,0,1,0,0,0,as new,2018,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2741,8300,Knokke,apartment,499000,2,94,1,0,0,0,2,0,as new,1979,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2742,8300,Knokke,apartment,479000,2,71,0,0,1,0,0,0,unknown,1971,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2743,8300,Knokke,apartment,485000,2,81,1,0,1,0,0,0,good,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2744,8300,Knokke,apartment,459000,2,83,0,0,1,0,2,0,as new,2015,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2745,8300,Knokke,apartment,465000,2,75,1,0,0,0,2,0,good,1956,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2746,8300,Knokke,apartment,495000,3,122,1,0,0,0,2,0,as new,2000,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2747,8300,Knokke,apartment,485000,2,76,0,0,1,0,2,0,good,1991,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2748,8300,Knokke,apartment,490000,2,91,0,0,0,0,2,0,unknown,1998,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2749,8300,Knokke,apartment,497500,2,78,1,0,1,0,0,0,unknown,1968,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2750,8300,Knokke,apartment,489000,2,84,0,0,1,0,2,0,unknown,1974,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2751,8300,Knokke,apartment,465000,2,78,1,0,0,0,2,0,unknown,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2752,8300,Knokke,apartment,465000,4,191,0,0,1,1,2,0,unknown,2019,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2753,8300,Knokke,apartment,475000,1,65,0,0,1,0,0,0,good,1994,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2754,8300,Knokke,apartment,485000,1,42,1,0,1,0,2,0,good,1965,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2755,8300,Knokke,apartment,495000,3,114,1,0,0,0,2,0,as new,2021,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2756,8300,Knokke,apartment,495000,1,58,1,0,0,1,0,0,as new,1983,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2757,8300,Knokke,apartment,499000,2,78,1,0,1,0,2,0,as new,1969,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2758,8300,Knokke,apartment,490000,2,85,1,1,1,0,2,0,to renovate,1963,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2759,8300,Knokke,apartment,490000,1,58,1,0,0,0,2,0,as new,2019,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2760,8300,Knokke,apartment,475000,2,88,1,0,1,0,2,0,as new,1988,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2761,8300,Knokke,apartment,495000,2,87,1,0,1,0,0,0,as new,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2762,8300,Knokke,apartment,479000,2,71,1,0,1,0,0,0,as new,1974,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2763,8300,Knokke,apartment,495000,1,60,1,0,0,0,0,0,as new,1958,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2764,8300,Knokke,apartment,499000,2,77,1,0,0,0,0,0,as new,1970,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2765,8300,Knokke,apartment,495000,2,74,0,0,0,0,0,0,unknown,2012,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2766,8300,Knokke,apartment,497000,2,89,1,0,0,0,2,0,unknown,1987,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2767,8300,Knokke,apartment,490000,2,70,1,0,1,0,2,0,as new,1987,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2768,8300,Knokke,apartment,495000,2,82,1,0,1,0,2,0,as new,2017,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2769,8300,Knokke,apartment,475000,1,71,1,0,1,0,2,0,good,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2770,8300,Knokke,apartment,495000,1,67,0,0,1,0,0,0,as new,2016,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2771,8300,Knokke,apartment,480000,2,70,0,0,1,0,0,0,just renovated,1993,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2772,8300,Knokke,apartment,480000,2,80,0,0,0,0,2,0,good,1994,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2773,8300,Knokke,apartment,499000,2,95,1,0,1,0,2,0,to renovate,1991,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2774,8300,Knokke,apartment,490000,2,85,1,1,0,0,2,0,to renovate,1976,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2775,8300,Knokke,apartment,499500,3,109,1,0,0,0,0,0,as new,2016,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2776,8300,Knokke,apartment,480000,2,70,0,0,0,0,2,0,good,1993,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2777,8300,Knokke,apartment,489000,2,81,0,0,1,0,0,0,unknown,1973,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2778,8300,Knokke,apartment,475000,1,75,0,0,0,0,0,0,good,1994,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2779,8300,Knokke,apartment,495000,3,136,0,0,1,0,0,0,unknown,2021,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2780,8300,Knokke,apartment,495000,3,105,1,0,0,1,2,0,unknown,2019,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2781,8300,Knokke,apartment,525000,1,70,1,0,1,0,2,1,as new,1860,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2782,8300,Knokke,apartment,529000,2,92,0,0,1,0,2,0,as new,2002,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2783,8300,Knokke,apartment,543000,2,94,0,0,0,0,2,0,good,1967,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2784,8300,Knokke,apartment,515000,3,92,0,0,0,0,2,0,unknown,1988,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2785,8300,Knokke,apartment,539000,3,107,1,0,1,0,0,0,as new,2005,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2786,8300,Knokke,apartment,544000,2,87,0,0,1,0,2,0,as new,2014,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2787,8300,Knokke,apartment,520000,3,236,0,0,1,0,2,0,as new,2018,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2788,8300,Knokke,apartment,535000,3,90,1,0,0,0,2,0,as new,2010,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2789,8300,Knokke,apartment,510000,2,97,1,0,0,1,0,0,as new,1957,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2790,8300,Knokke,apartment,506000,5,180,1,0,0,0,2,0,to renovate,1990,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2791,8300,Knokke,apartment,529000,1,70,1,0,0,0,2,0,as new,2017,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2792,8300,Knokke,apartment,529000,2,92,1,0,1,0,0,0,good,2002,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2793,8300,Knokke,apartment,529000,2,92,1,0,1,0,2,0,as new,2002,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2794,8300,Knokke,apartment,530000,3,93,0,0,1,0,2,0,good,1990,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2795,8300,Knokke,apartment,549000,2,106,1,0,0,0,2,0,as new,2012,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2796,8300,Knokke,apartment,529000,1,70,1,0,1,0,2,0,as new,2017,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2797,8300,Knokke,apartment,525000,3,127,1,0,1,0,0,0,just renovated,1990,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2798,8300,Knokke,apartment,525000,2,84,1,0,1,0,0,0,good,1980,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2799,8300,Knokke,apartment,515000,3,82,0,0,1,0,0,0,unknown,1998,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2800,8300,Knokke,apartment,545000,2,68,0,0,1,0,0,0,as new,1985,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2801,8300,Knokke,apartment,515000,3,120,0,0,1,1,2,0,as new,2020,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2802,8300,Knokke,apartment,549000,2,74,1,0,1,0,2,0,as new,1968,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2803,8300,Knokke,apartment,540000,2,115,0,0,0,0,0,0,to renovate,1930,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2804,8300,Knokke,apartment,525000,3,120,1,0,1,0,3,0,good,1990,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2805,8300,Knokke,apartment,550000,3,112,1,0,1,0,2,0,just renovated,1965,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2806,8300,Knokke,apartment,545000,2,98,0,0,1,0,2,0,good,2011,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2807,8300,Knokke,apartment,540000,2,87,1,0,0,0,0,0,as new,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2808,8300,Knokke,apartment,525000,3,78,1,0,1,0,2,0,good,1966,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2809,8300,Knokke,apartment,529000,4,138,1,0,1,1,2,0,unknown,1965,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2810,8300,Knokke,apartment,550000,1,62,1,0,0,0,1,0,as new,2004,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2811,8300,Knokke,apartment,529000,4,138,0,0,1,1,0,0,as new,1965,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2812,8300,Knokke,apartment,540000,3,148,0,0,1,0,0,0,unknown,2021,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2813,8300,Knokke,apartment,595000,2,64,1,1,1,0,0,0,just renovated,1989,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2814,8300,Knokke,apartment,595000,2,88,1,0,1,0,2,0,just renovated,1986,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2815,8300,Knokke,apartment,578000,1,64,0,0,0,1,0,0,just renovated,1978,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2816,8300,Knokke,apartment,578000,1,64,1,0,0,0,2,0,good,1978,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2817,8300,Knokke,apartment,575000,3,99,1,0,1,0,2,0,to renovate,1983,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2818,8300,Knokke,apartment,595000,2,72,0,0,0,0,0,0,as new,1966,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2819,8300,Knokke,apartment,575000,2,90,1,0,1,0,2,0,to renovate,1993,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2820,8300,Knokke,apartment,595000,3,120,1,0,1,0,2,0,good,1978,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2821,8300,Knokke,apartment,570000,2,120,1,0,1,0,0,0,as new,2012,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2822,8300,Knokke,apartment,595000,3,100,1,0,1,0,2,0,good,2003,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2823,8300,Knokke,apartment,595000,1,55,1,0,0,0,2,0,as new,1968,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2824,8300,Knokke,apartment,555000,3,120,1,0,1,0,0,0,unknown,2007,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2825,8300,Knokke,apartment,578000,1,64,1,0,1,0,2,0,as new,1978,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2826,8300,Knokke,apartment,565000,2,88,0,0,1,0,2,0,as new,2022,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2827,8300,Knokke,apartment,575000,2,101,1,0,0,0,2,0,as new,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2828,8300,Knokke,apartment,559000,2,115,1,0,1,0,2,0,good,2005,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2829,8300,Knokke,apartment,570000,2,110,1,0,1,0,2,0,as new,2011,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2830,8300,Knokke,apartment,560000,2,92,1,0,1,0,2,0,as new,2005,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2831,8300,Knokke,apartment,589000,3,94,0,0,1,0,2,0,good,1991,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2832,8300,Knokke,apartment,595000,2,84,0,0,0,0,2,0,unknown,1970,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2833,8300,Knokke,apartment,595000,2,75,1,0,1,0,2,0,just renovated,1964,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2834,8300,Knokke,apartment,595000,2,84,1,0,1,0,2,0,good,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2835,8300,Knokke,apartment,565000,2,98,1,0,0,0,0,0,unknown,2002,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2836,8300,Knokke,apartment,595000,3,120,1,0,1,0,2,0,as new,1980,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2837,8300,Knokke,apartment,575000,3,106,0,0,1,0,2,0,unknown,1983,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2838,8300,Knokke,apartment,575000,2,97,0,0,1,0,0,0,unknown,2020,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2839,8300,Knokke,apartment,595000,3,108,0,0,1,0,2,0,as new,2010,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2840,8300,Knokke,apartment,578000,1,64,0,0,1,0,2,0,as new,1978,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2841,8300,Knokke,apartment,560000,3,120,1,0,1,0,0,0,unknown,2001,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2842,8300,Knokke,apartment,595000,2,70,1,0,0,0,2,0,just renovated,1974,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2843,8300,Knokke,apartment,574000,2,78,1,0,1,0,2,0,as new,1969,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2844,8300,Knokke,apartment,595000,2,70,1,0,0,0,2,0,as new,1974,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2845,8300,Knokke,apartment,565000,2,78,1,0,1,0,2,0,as new,2010,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2846,8300,Knokke,apartment,565000,2,95,1,0,1,0,0,0,as new,2002,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2847,8300,Knokke,apartment,578000,1,64,0,0,0,0,0,0,as new,1975,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2848,8300,Knokke,apartment,595000,2,105,0,0,1,0,0,0,good,1992,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2849,8300,Knokke,apartment,585000,3,98,1,0,1,0,2,0,unknown,2020,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2850,8300,Knokke,apartment,585000,3,98,1,0,1,0,2,0,unknown,2019,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2851,8300,Knokke,apartment,569000,2,83,0,0,0,0,2,0,as new,2020,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2852,8300,Knokke,apartment,589000,2,83,0,0,0,0,2,0,as new,2021,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2853,8300,Knokke,apartment,575000,2,81,1,0,1,1,2,0,as new,1967,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2854,8300,Knokke,apartment,595000,2,83,1,0,0,0,2,0,good,1968,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2855,8300,Knokke,apartment,575000,2,101,1,0,1,0,2,0,as new,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2856,8300,Knokke,apartment,575000,2,81,0,0,1,0,0,0,unknown,1967,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2857,8300,Knokke,apartment,599000,2,100,1,0,1,0,0,0,as new,2005,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2858,8300,Knokke,apartment,595000,2,88,1,0,0,0,2,0,unknown,1986,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2859,8300,Knokke,apartment,595000,2,64,0,0,1,0,0,0,unknown,1989,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2860,8300,Knokke,apartment,575000,2,101,1,0,1,0,2,0,good,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2861,8300,Knokke,apartment,578000,1,64,0,0,1,0,0,0,as new,1975,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2862,8300,Knokke,apartment,585000,2,110,1,0,1,1,2,0,as new,2005,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2863,8300,Knokke,apartment,575000,2,90,0,0,1,0,2,0,unknown,2001,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2864,8300,Knokke,apartment,580000,4,156,0,0,1,0,0,0,unknown,2021,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2865,8300,Knokke,apartment,649000,3,103,1,0,1,0,3,0,good,2001,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2866,8300,Knokke,apartment,630000,2,85,1,0,0,0,2,0,as new,2018,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2867,8300,Knokke,apartment,620000,3,100,1,0,0,0,2,0,good,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2868,8300,Knokke,apartment,620000,2,100,1,0,1,0,2,0,as new,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2869,8300,Knokke,apartment,639000,3,115,1,0,1,0,2,0,good,2004,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2870,8300,Knokke,apartment,635000,2,100,0,0,0,0,2,0,good,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2871,8300,Knokke,apartment,649000,3,103,0,0,0,0,2,0,unknown,2001,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2872,8300,Knokke,apartment,625000,2,92,1,0,0,0,0,0,unknown,2011,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
2873,8300,Knokke,apartment,620000,2,100,1,0,0,0,2,0,good,2009,3.3233738606452996,51.34942965,Flandre-Occidentale,Flandre
